LOCATION,TIME,"Borrowers from commercial banks (per 1,000 adults)"
TCA,1980,0
TCA,1981,0
TCA,1982,0
TCA,1983,0
TCA,1984,0
TCA,1985,0
TCA,1986,0
TCA,1987,0
TCA,1988,0
TCA,1989,0
TCA,1990,0
TCA,1991,0
TCA,1992,0
TCA,1993,0
TCA,1994,0
TCA,1995,0
TCA,1996,0
TCA,1997,0
TCA,1998,0
TCA,1999,0
TCA,2000,0
TCA,2001,0
TCA,2002,0
TCA,2003,0
TCA,2004,0
TCA,2005,0
TCA,2006,0
TCA,2007,0
TCA,2008,0
TCA,2009,0
TCA,2010,0
TCA,2011,0
TCA,2012,0
TCA,2013,0
TCA,2014,0
TCA,2015,0
TCA,2016,0
TCA,2017,0
TCA,2018,0
TCA,2019,0
TCA,2020,0
TUV,1960,0
TUV,1961,0
TUV,1962,0
TUV,1963,0
TUV,1964,0
TUV,1965,0
TUV,1966,0
TUV,1967,0
TUV,1968,0
TUV,1969,0
TUV,1970,0
TUV,1971,0
TUV,1972,0
TUV,1973,0
TUV,1974,0
TUV,1975,0
TUV,1976,0
TUV,1977,0
TUV,1978,0
TUV,1979,0
TUV,1980,0
TUV,1981,0
TUV,1982,0
TUV,1983,0
TUV,1984,0
TUV,1985,0
TUV,1986,0
TUV,1987,0
TUV,1988,0
TUV,1989,0
TUV,1990,0
TUV,1991,0
TUV,1992,0
TUV,1993,0
TUV,1994,0
TUV,1995,0
TUV,1996,0
TUV,1997,0
TUV,1998,0
TUV,1999,0
TUV,2000,0
TUV,2001,0
TUV,2002,0
TUV,2003,0
TUV,2004,0
TUV,2005,0
TUV,2006,0
TUV,2007,0
TUV,2008,0
TUV,2009,0
TUV,2010,0
TUV,2011,0
TUV,2012,0
TUV,2013,0
TUV,2014,0
TUV,2015,0
TUV,2016,0
TUV,2017,0
TUV,2018,0
TUV,2019,0
TUV,2020,0
UGA,1960,0
UGA,1961,0
UGA,1962,0
UGA,1963,0
UGA,1964,0
UGA,1965,0
UGA,1966,0
UGA,1967,0
UGA,1968,0
UGA,1969,0
UGA,1970,0
UGA,1971,0
UGA,1972,0
UGA,1973,0
UGA,1974,0
UGA,1975,0
UGA,1976,0
UGA,1977,0
UGA,1978,0
UGA,1979,0
UGA,1980,0
UGA,1981,0
UGA,1982,0
UGA,1983,0
UGA,1984,0
UGA,1985,0
UGA,1986,0
UGA,1987,0
UGA,1988,0
UGA,1989,0
UGA,1990,0
UGA,1991,0
UGA,1992,0
UGA,1993,0
UGA,1994,0
UGA,1995,0
UGA,1996,0
UGA,1997,0
UGA,1998,0
UGA,1999,0
UGA,2000,0
UGA,2001,0
UGA,2002,0
UGA,2003,0
UGA,2004,0
UGA,2005,0
UGA,2006,0
UGA,2007,0
UGA,2008,0
UGA,2009,0
UGA,2010,18.61125276
UGA,2011,19.33110286
UGA,2012,17.40948258
UGA,2013,18.82608076
UGA,2014,20.77950455
UGA,2015,25.03711271
UGA,2016,32.61636528
UGA,2017,30.95085078
UGA,2018,69.35076145
UGA,2019,70.71993824
UGA,2020,0
UKR,1960,0
UKR,1961,0
UKR,1962,0
UKR,1963,0
UKR,1964,0
UKR,1965,0
UKR,1966,0
UKR,1967,0
UKR,1968,0
UKR,1969,0
UKR,1970,0
UKR,1971,0
UKR,1972,0
UKR,1973,0
UKR,1974,0
UKR,1975,0
UKR,1976,0
UKR,1977,0
UKR,1978,0
UKR,1979,0
UKR,1980,0
UKR,1981,0
UKR,1982,0
UKR,1983,0
UKR,1984,0
UKR,1985,0
UKR,1986,0
UKR,1987,0
UKR,1988,0
UKR,1989,0
UKR,1990,0
UKR,1991,0
UKR,1992,0
UKR,1993,0
UKR,1994,0
UKR,1995,0
UKR,1996,0
UKR,1997,0
UKR,1998,0
UKR,1999,0
UKR,2000,0
UKR,2001,0
UKR,2002,0
UKR,2003,0
UKR,2004,0
UKR,2005,0
UKR,2006,0
UKR,2007,0
UKR,2008,0
UKR,2009,0
UKR,2010,0
UKR,2011,0
UKR,2012,0
UKR,2013,0
UKR,2014,0
UKR,2015,0
UKR,2016,0
UKR,2017,0
UKR,2018,0
UKR,2019,0
UKR,2020,0
ARE,1960,0
ARE,1961,0
ARE,1962,0
ARE,1963,0
ARE,1964,0
ARE,1965,0
ARE,1966,0
ARE,1967,0
ARE,1968,0
ARE,1969,0
ARE,1970,0
ARE,1971,0
ARE,1972,0
ARE,1973,0
ARE,1974,0
ARE,1975,0
ARE,1976,0
ARE,1977,0
ARE,1978,0
ARE,1979,0
ARE,1980,0
ARE,1981,0
ARE,1982,0
ARE,1983,0
ARE,1984,0
ARE,1985,0
ARE,1986,0
ARE,1987,0
ARE,1988,0
ARE,1989,0
ARE,1990,0
ARE,1991,0
ARE,1992,0
ARE,1993,0
ARE,1994,0
ARE,1995,0
ARE,1996,0
ARE,1997,0
ARE,1998,0
ARE,1999,0
ARE,2000,0
ARE,2001,0
ARE,2002,0
ARE,2003,0
ARE,2004,0
ARE,2005,0
ARE,2006,0
ARE,2007,0
ARE,2008,0
ARE,2009,0
ARE,2010,0
ARE,2011,0
ARE,2012,0
ARE,2013,0
ARE,2014,471.916509
ARE,2015,488.0765266
ARE,2016,543.0868735
ARE,2017,541.5874392
ARE,2018,540.4911496
ARE,2019,494.1806875
ARE,2020,0
GBR,1960,0
GBR,1961,0
GBR,1962,0
GBR,1963,0
GBR,1964,0
GBR,1965,0
GBR,1966,0
GBR,1967,0
GBR,1968,0
GBR,1969,0
GBR,1970,0
GBR,1971,0
GBR,1972,0
GBR,1973,0
GBR,1974,0
GBR,1975,0
GBR,1976,0
GBR,1977,0
GBR,1978,0
GBR,1979,0
GBR,1980,0
GBR,1981,0
GBR,1982,0
GBR,1983,0
GBR,1984,0
GBR,1985,0
GBR,1986,0
GBR,1987,0
GBR,1988,0
GBR,1989,0
GBR,1990,0
GBR,1991,0
GBR,1992,0
GBR,1993,0
GBR,1994,0
GBR,1995,0
GBR,1996,0
GBR,1997,0
GBR,1998,0
GBR,1999,0
GBR,2000,0
GBR,2001,0
GBR,2002,0
GBR,2003,0
GBR,2004,56.00250151
GBR,2005,56.96125817
GBR,2006,57.14092454
GBR,2007,58.28722677
GBR,2008,57.4809502
GBR,2009,52.86959671
GBR,2010,49.6088787
GBR,2011,53.68473315
GBR,2012,59.3306535
GBR,2013,0
GBR,2014,0
GBR,2015,0
GBR,2016,0
GBR,2017,0
GBR,2018,0
GBR,2019,0
GBR,2020,0
USA,1960,0
USA,1961,0
USA,1962,0
USA,1963,0
USA,1964,0
USA,1965,0
USA,1966,0
USA,1967,0
USA,1968,0
USA,1969,0
USA,1970,0
USA,1971,0
USA,1972,0
USA,1973,0
USA,1974,0
USA,1975,0
USA,1976,0
USA,1977,0
USA,1978,0
USA,1979,0
USA,1980,0
USA,1981,0
USA,1982,0
USA,1983,0
USA,1984,0
USA,1985,0
USA,1986,0
USA,1987,0
USA,1988,0
USA,1989,0
USA,1990,0
USA,1991,0
USA,1992,0
USA,1993,0
USA,1994,0
USA,1995,0
USA,1996,0
USA,1997,0
USA,1998,0
USA,1999,0
USA,2000,0
USA,2001,0
USA,2002,0
USA,2003,0
USA,2004,0
USA,2005,0
USA,2006,0
USA,2007,0
USA,2008,0
USA,2009,0
USA,2010,0
USA,2011,0
USA,2012,0
USA,2013,0
USA,2014,0
USA,2015,0
USA,2016,0
USA,2017,0
USA,2018,0
USA,2019,0
USA,2020,0
URY,1960,0
URY,1961,0
URY,1962,0
URY,1963,0
URY,1964,0
URY,1965,0
URY,1966,0
URY,1967,0
URY,1968,0
URY,1969,0
URY,1970,0
URY,1971,0
URY,1972,0
URY,1973,0
URY,1974,0
URY,1975,0
URY,1976,0
URY,1977,0
URY,1978,0
URY,1979,0
URY,1980,0
URY,1981,0
URY,1982,0
URY,1983,0
URY,1984,0
URY,1985,0
URY,1986,0
URY,1987,0
URY,1988,0
URY,1989,0
URY,1990,0
URY,1991,0
URY,1992,0
URY,1993,0
URY,1994,0
URY,1995,0
URY,1996,0
URY,1997,0
URY,1998,0
URY,1999,0
URY,2000,0
URY,2001,0
URY,2002,0
URY,2003,0
URY,2004,0
URY,2005,219.6273573
URY,2006,304.5488843
URY,2007,347.9887709
URY,2008,402.7578097
URY,2009,424.2412921
URY,2010,476.4876584
URY,2011,482.7795024
URY,2012,561.151544
URY,2013,568.0689995
URY,2014,565.3703752
URY,2015,522.7085259
URY,2016,469.5739803
URY,2017,544.4214804
URY,2018,544.6881249
URY,2019,0
URY,2020,0
UZB,1960,0
UZB,1961,0
UZB,1962,0
UZB,1963,0
UZB,1964,0
UZB,1965,0
UZB,1966,0
UZB,1967,0
UZB,1968,0
UZB,1969,0
UZB,1970,0
UZB,1971,0
UZB,1972,0
UZB,1973,0
UZB,1974,0
UZB,1975,0
UZB,1976,0
UZB,1977,0
UZB,1978,0
UZB,1979,0
UZB,1980,0
UZB,1981,0
UZB,1982,0
UZB,1983,0
UZB,1984,0
UZB,1985,0
UZB,1986,0
UZB,1987,0
UZB,1988,0
UZB,1989,0
UZB,1990,0
UZB,1991,0
UZB,1992,0
UZB,1993,0
UZB,1994,0
UZB,1995,0
UZB,1996,0
UZB,1997,0
UZB,1998,0
UZB,1999,0
UZB,2000,0
UZB,2001,0
UZB,2002,0
UZB,2003,0
UZB,2004,0
UZB,2005,0
UZB,2006,12.47367126
UZB,2007,21.31551621
UZB,2008,24.68522949
UZB,2009,26.63620154
UZB,2010,36.18723076
UZB,2011,39.58584065
UZB,2012,44.34987228
UZB,2013,46.69006407
UZB,2014,49.16986937
UZB,2015,57.98603131
UZB,2016,68.31663776
UZB,2017,88.25680676
UZB,2018,113.5751684
UZB,2019,152.9175655
UZB,2020,0
VUT,1960,0
VUT,1961,0
VUT,1962,0
VUT,1963,0
VUT,1964,0
VUT,1965,0
VUT,1966,0
VUT,1967,0
VUT,1968,0
VUT,1969,0
VUT,1970,0
VUT,1971,0
VUT,1972,0
VUT,1973,0
VUT,1974,0
VUT,1975,0
VUT,1976,0
VUT,1977,0
VUT,1978,0
VUT,1979,0
VUT,1980,0
VUT,1981,0
VUT,1982,0
VUT,1983,0
VUT,1984,0
VUT,1985,0
VUT,1986,0
VUT,1987,0
VUT,1988,0
VUT,1989,0
VUT,1990,0
VUT,1991,0
VUT,1992,0
VUT,1993,0
VUT,1994,0
VUT,1995,0
VUT,1996,0
VUT,1997,0
VUT,1998,0
VUT,1999,0
VUT,2000,0
VUT,2001,0
VUT,2002,0
VUT,2003,0
VUT,2004,0
VUT,2005,0
VUT,2006,0
VUT,2007,0
VUT,2008,0
VUT,2009,0
VUT,2010,0
VUT,2011,0
VUT,2012,0
VUT,2013,0
VUT,2014,82.75367427
VUT,2015,87.4910711
VUT,2016,87.60458867
VUT,2017,94.1256001
VUT,2018,97.38572682
VUT,2019,100.6115476
VUT,2020,0
VEN,1960,0
VEN,1961,0
VEN,1962,0
VEN,1963,0
VEN,1964,0
VEN,1965,0
VEN,1966,0
VEN,1967,0
VEN,1968,0
VEN,1969,0
VEN,1970,0
VEN,1971,0
VEN,1972,0
VEN,1973,0
VEN,1974,0
VEN,1975,0
VEN,1976,0
VEN,1977,0
VEN,1978,0
VEN,1979,0
VEN,1980,0
VEN,1981,0
VEN,1982,0
VEN,1983,0
VEN,1984,0
VEN,1985,0
VEN,1986,0
VEN,1987,0
VEN,1988,0
VEN,1989,0
VEN,1990,0
VEN,1991,0
VEN,1992,0
VEN,1993,0
VEN,1994,0
VEN,1995,0
VEN,1996,0
VEN,1997,0
VEN,1998,0
VEN,1999,0
VEN,2000,0
VEN,2001,0
VEN,2002,0
VEN,2003,0
VEN,2004,0
VEN,2005,0
VEN,2006,0
VEN,2007,0
VEN,2008,0
VEN,2009,0
VEN,2010,0
VEN,2011,0
VEN,2012,0
VEN,2013,0
VEN,2014,0
VEN,2015,0
VEN,2016,0
VEN,2017,0
VEN,2018,0
VEN,2019,0
VEN,2020,0
VNM,1960,0
VNM,1961,0
VNM,1962,0
VNM,1963,0
VNM,1964,0
VNM,1965,0
VNM,1966,0
VNM,1967,0
VNM,1968,0
VNM,1969,0
VNM,1970,0
VNM,1971,0
VNM,1972,0
VNM,1973,0
VNM,1974,0
VNM,1975,0
VNM,1976,0
VNM,1977,0
VNM,1978,0
VNM,1979,0
VNM,1980,0
VNM,1981,0
VNM,1982,0
VNM,1983,0
VNM,1984,0
VNM,1985,0
VNM,1986,0
VNM,1987,0
VNM,1988,0
VNM,1989,0
VNM,1990,0
VNM,1991,0
VNM,1992,0
VNM,1993,0
VNM,1994,0
VNM,1995,0
VNM,1996,0
VNM,1997,0
VNM,1998,0
VNM,1999,0
VNM,2000,0
VNM,2001,0
VNM,2002,0
VNM,2003,0
VNM,2004,0
VNM,2005,0
VNM,2006,0
VNM,2007,0
VNM,2008,0
VNM,2009,0
VNM,2010,0
VNM,2011,0
VNM,2012,0
VNM,2013,0
VNM,2014,0
VNM,2015,0
VNM,2016,0
VNM,2017,0
VNM,2018,0
VNM,2019,0
VNM,2020,0
VIR,1960,0
VIR,1961,0
VIR,1962,0
VIR,1963,0
VIR,1964,0
VIR,1965,0
VIR,1966,0
VIR,1967,0
VIR,1968,0
VIR,1969,0
VIR,1970,0
VIR,1971,0
VIR,1972,0
VIR,1973,0
VIR,1974,0
VIR,1975,0
VIR,1976,0
VIR,1977,0
VIR,1978,0
VIR,1979,0
VIR,1980,0
VIR,1981,0
VIR,1982,0
VIR,1983,0
VIR,1984,0
VIR,1985,0
VIR,1986,0
VIR,1987,0
VIR,1988,0
VIR,1989,0
VIR,1990,0
VIR,1991,0
VIR,1992,0
VIR,1993,0
VIR,1994,0
VIR,1995,0
VIR,1996,0
VIR,1997,0
VIR,1998,0
VIR,1999,0
VIR,2000,0
VIR,2001,0
VIR,2002,0
VIR,2003,0
VIR,2004,0
VIR,2005,0
VIR,2006,0
VIR,2007,0
VIR,2008,0
VIR,2009,0
VIR,2010,0
VIR,2011,0
VIR,2012,0
VIR,2013,0
VIR,2014,0
VIR,2015,0
VIR,2016,0
VIR,2017,0
VIR,2018,0
VIR,2019,0
VIR,2020,0
PSE,1960,0
PSE,1961,0
PSE,1962,0
PSE,1963,0
PSE,1964,0
PSE,1965,0
PSE,1966,0
PSE,1967,0
PSE,1968,0
PSE,1969,0
PSE,1970,0
PSE,1971,0
PSE,1972,0
PSE,1973,0
PSE,1974,0
PSE,1975,0
PSE,1976,0
PSE,1977,0
PSE,1978,0
PSE,1979,0
PSE,1980,0
PSE,1981,0
PSE,1982,0
PSE,1983,0
PSE,1984,0
PSE,1985,0
PSE,1986,0
PSE,1987,0
PSE,1988,0
PSE,1989,0
PSE,1990,0
PSE,1991,0
PSE,1992,0
PSE,1993,0
PSE,1994,0
PSE,1995,0
PSE,1996,0
PSE,1997,0
PSE,1998,0
PSE,1999,0
PSE,2000,0
PSE,2001,0
PSE,2002,0
PSE,2003,0
PSE,2004,0
PSE,2005,0
PSE,2006,0
PSE,2007,0
PSE,2008,0
PSE,2009,72.05719371
PSE,2010,82.54052674
PSE,2011,99.95735766
PSE,2012,108.3845797
PSE,2013,111.4515938
PSE,2014,111.0376889
PSE,2015,123.6516023
PSE,2016,137.7172857
PSE,2017,126.1505688
PSE,2018,149.8913086
PSE,2019,157.3183888
PSE,2020,0
YEM,1960,0
YEM,1961,0
YEM,1962,0
YEM,1963,0
YEM,1964,0
YEM,1965,0
YEM,1966,0
YEM,1967,0
YEM,1968,0
YEM,1969,0
YEM,1970,0
YEM,1971,0
YEM,1972,0
YEM,1973,0
YEM,1974,0
YEM,1975,0
YEM,1976,0
YEM,1977,0
YEM,1978,0
YEM,1979,0
YEM,1980,0
YEM,1981,0
YEM,1982,0
YEM,1983,0
YEM,1984,0
YEM,1985,0
YEM,1986,0
YEM,1987,0
YEM,1988,0
YEM,1989,0
YEM,1990,0
YEM,1991,0
YEM,1992,0
YEM,1993,0
YEM,1994,0
YEM,1995,0
YEM,1996,0
YEM,1997,0
YEM,1998,0
YEM,1999,0
YEM,2000,0
YEM,2001,0
YEM,2002,0
YEM,2003,0
YEM,2004,0
YEM,2005,0
YEM,2006,0
YEM,2007,0
YEM,2008,0
YEM,2009,1.822934056
YEM,2010,7.396663452
YEM,2011,6.10433058
YEM,2012,9.162513106
YEM,2013,10.72164839
YEM,2014,12.39646151
YEM,2015,13.24375416
YEM,2016,0
YEM,2017,0
YEM,2018,0
YEM,2019,0
YEM,2020,0
ZMB,1960,0
ZMB,1961,0
ZMB,1962,0
ZMB,1963,0
ZMB,1964,0
ZMB,1965,0
ZMB,1966,0
ZMB,1967,0
ZMB,1968,0
ZMB,1969,0
ZMB,1970,0
ZMB,1971,0
ZMB,1972,0
ZMB,1973,0
ZMB,1974,0
ZMB,1975,0
ZMB,1976,0
ZMB,1977,0
ZMB,1978,0
ZMB,1979,0
ZMB,1980,0
ZMB,1981,0
ZMB,1982,0
ZMB,1983,0
ZMB,1984,0
ZMB,1985,0
ZMB,1986,0
ZMB,1987,0
ZMB,1988,0
ZMB,1989,0
ZMB,1990,0
ZMB,1991,0
ZMB,1992,0
ZMB,1993,0
ZMB,1994,0
ZMB,1995,0
ZMB,1996,0
ZMB,1997,0
ZMB,1998,0
ZMB,1999,0
ZMB,2000,0
ZMB,2001,0
ZMB,2002,0
ZMB,2003,0
ZMB,2004,1.498554057
ZMB,2005,2.817399139
ZMB,2006,4.440279216
ZMB,2007,13.35389162
ZMB,2008,12.17453738
ZMB,2009,17.73051529
ZMB,2010,18.9036697
ZMB,2011,23.48363965
ZMB,2012,38.77300115
ZMB,2013,38.5490516
ZMB,2014,38.39217895
ZMB,2015,33.94899454
ZMB,2016,25.11680912
ZMB,2017,24.47588628
ZMB,2018,22.44074911
ZMB,2019,23.02751491
ZMB,2020,0
ZWE,1960,0
ZWE,1961,0
ZWE,1962,0
ZWE,1963,0
ZWE,1964,0
ZWE,1965,0
ZWE,1966,0
ZWE,1967,0
ZWE,1968,0
ZWE,1969,0
ZWE,1970,0
ZWE,1971,0
ZWE,1972,0
ZWE,1973,0
ZWE,1974,0
ZWE,1975,0
ZWE,1976,0
ZWE,1977,0
ZWE,1978,0
ZWE,1979,0
ZWE,1980,0
ZWE,1981,0
ZWE,1982,0
ZWE,1983,0
ZWE,1984,0
ZWE,1985,0
ZWE,1986,0
ZWE,1987,0
ZWE,1988,0
ZWE,1989,0
ZWE,1990,0
ZWE,1991,0
ZWE,1992,0
ZWE,1993,0
ZWE,1994,0
ZWE,1995,0
ZWE,1996,0
ZWE,1997,0
ZWE,1998,0
ZWE,1999,0
ZWE,2000,0
ZWE,2001,0
ZWE,2002,0
ZWE,2003,0
ZWE,2004,2.592079568
ZWE,2005,3.553543075
ZWE,2006,2.986190862
ZWE,2007,3.690879126
ZWE,2008,1.549693335
ZWE,2009,7.373176206
ZWE,2010,12.47143161
ZWE,2011,16.50535463
ZWE,2012,57.33130744
ZWE,2013,59.02768728
ZWE,2014,43.04444588
ZWE,2015,39.90899904
ZWE,2016,40.67134641
ZWE,2017,40.95643826
ZWE,2018,142.5279437
ZWE,2019,90.23949699
ZWE,2020,0
ARB,1960,0
ARB,1961,0
ARB,1962,0
ARB,1963,0
ARB,1964,0
ARB,1965,0
ARB,1966,0
ARB,1967,0
ARB,1968,0
ARB,1969,0
ARB,1970,0
ARB,1971,0
ARB,1972,0
ARB,1973,0
ARB,1974,0
ARB,1975,0
ARB,1976,0
ARB,1977,0
ARB,1978,0
ARB,1979,0
ARB,1980,0
ARB,1981,0
ARB,1982,0
ARB,1983,0
ARB,1984,0
ARB,1985,0
ARB,1986,0
ARB,1987,0
ARB,1988,0
ARB,1989,0
ARB,1990,0
ARB,1991,0
ARB,1992,0
ARB,1993,0
ARB,1994,0
ARB,1995,0
ARB,1996,0
ARB,1997,0
ARB,1998,0
ARB,1999,0
ARB,2000,0
ARB,2001,0
ARB,2002,0
ARB,2003,0
ARB,2004,0
ARB,2005,0
ARB,2006,0
ARB,2007,0
ARB,2008,127.6085921
ARB,2009,144.1023404
ARB,2010,154.8615288
ARB,2011,136.6871526
ARB,2012,108.3845797
ARB,2013,111.4515938
ARB,2014,172.544634
ARB,2015,166.9539292
ARB,2016,191.1606492
ARB,2017,0
ARB,2018,0
ARB,2019,0
ARB,2020,0
CSS,1960,0
CSS,1961,0
CSS,1962,0
CSS,1963,0
CSS,1964,0
CSS,1965,0
CSS,1966,0
CSS,1967,0
CSS,1968,0
CSS,1969,0
CSS,1970,0
CSS,1971,0
CSS,1972,0
CSS,1973,0
CSS,1974,0
CSS,1975,0
CSS,1976,0
CSS,1977,0
CSS,1978,0
CSS,1979,0
CSS,1980,0
CSS,1981,0
CSS,1982,0
CSS,1983,0
CSS,1984,0
CSS,1985,0
CSS,1986,0
CSS,1987,0
CSS,1988,0
CSS,1989,0
CSS,1990,0
CSS,1991,0
CSS,1992,0
CSS,1993,0
CSS,1994,0
CSS,1995,0
CSS,1996,0
CSS,1997,0
CSS,1998,0
CSS,1999,0
CSS,2000,0
CSS,2001,0
CSS,2002,0
CSS,2003,0
CSS,2004,0
CSS,2005,0
CSS,2006,0
CSS,2007,0
CSS,2008,0
CSS,2009,0
CSS,2010,0
CSS,2011,0
CSS,2012,0
CSS,2013,0
CSS,2014,0
CSS,2015,0
CSS,2016,0
CSS,2017,0
CSS,2018,0
CSS,2019,0
CSS,2020,0
CEB,1960,0
CEB,1961,0
CEB,1962,0
CEB,1963,0
CEB,1964,0
CEB,1965,0
CEB,1966,0
CEB,1967,0
CEB,1968,0
CEB,1969,0
CEB,1970,0
CEB,1971,0
CEB,1972,0
CEB,1973,0
CEB,1974,0
CEB,1975,0
CEB,1976,0
CEB,1977,0
CEB,1978,0
CEB,1979,0
CEB,1980,0
CEB,1981,0
CEB,1982,0
CEB,1983,0
CEB,1984,0
CEB,1985,0
CEB,1986,0
CEB,1987,0
CEB,1988,0
CEB,1989,0
CEB,1990,0
CEB,1991,0
CEB,1992,0
CEB,1993,0
CEB,1994,0
CEB,1995,0
CEB,1996,0
CEB,1997,0
CEB,1998,0
CEB,1999,0
CEB,2000,0
CEB,2001,0
CEB,2002,0
CEB,2003,0
CEB,2004,0
CEB,2005,0
CEB,2006,0
CEB,2007,0
CEB,2008,0
CEB,2009,0
CEB,2010,0
CEB,2011,0
CEB,2012,499.3853956
CEB,2013,489.5776308
CEB,2014,487.2188876
CEB,2015,475.0870086
CEB,2016,463.7114288
CEB,2017,463.8028893
CEB,2018,464.5293827
CEB,2019,462.7056484
CEB,2020,0
EAR,1960,0
EAR,1961,0
EAR,1962,0
EAR,1963,0
EAR,1964,0
EAR,1965,0
EAR,1966,0
EAR,1967,0
EAR,1968,0
EAR,1969,0
EAR,1970,0
EAR,1971,0
EAR,1972,0
EAR,1973,0
EAR,1974,0
EAR,1975,0
EAR,1976,0
EAR,1977,0
EAR,1978,0
EAR,1979,0
EAR,1980,0
EAR,1981,0
EAR,1982,0
EAR,1983,0
EAR,1984,0
EAR,1985,0
EAR,1986,0
EAR,1987,0
EAR,1988,0
EAR,1989,0
EAR,1990,0
EAR,1991,0
EAR,1992,0
EAR,1993,0
EAR,1994,0
EAR,1995,0
EAR,1996,0
EAR,1997,0
EAR,1998,0
EAR,1999,0
EAR,2000,0
EAR,2001,0
EAR,2002,0
EAR,2003,0
EAR,2004,0
EAR,2005,58.58835101
EAR,2006,42.32940508
EAR,2007,52.15516092
EAR,2008,70.72143986
EAR,2009,70.84463395
EAR,2010,80.25499801
EAR,2011,89.21611964
EAR,2012,82.73446413
EAR,2013,101.3435057
EAR,2014,100.0923149
EAR,2015,101.3479079
EAR,2016,109.1266901
EAR,2017,107.586795
EAR,2018,142.5279437
EAR,2019,0
EAR,2020,0
EAS,1960,0
EAS,1961,0
EAS,1962,0
EAS,1963,0
EAS,1964,0
EAS,1965,0
EAS,1966,0
EAS,1967,0
EAS,1968,0
EAS,1969,0
EAS,1970,0
EAS,1971,0
EAS,1972,0
EAS,1973,0
EAS,1974,0
EAS,1975,0
EAS,1976,0
EAS,1977,0
EAS,1978,0
EAS,1979,0
EAS,1980,0
EAS,1981,0
EAS,1982,0
EAS,1983,0
EAS,1984,0
EAS,1985,0
EAS,1986,0
EAS,1987,0
EAS,1988,0
EAS,1989,0
EAS,1990,0
EAS,1991,0
EAS,1992,0
EAS,1993,0
EAS,1994,0
EAS,1995,0
EAS,1996,0
EAS,1997,0
EAS,1998,0
EAS,1999,0
EAS,2000,0
EAS,2001,0
EAS,2002,0
EAS,2003,0
EAS,2004,0
EAS,2005,0
EAS,2006,0
EAS,2007,0
EAS,2008,0
EAS,2009,0
EAS,2010,0
EAS,2011,0
EAS,2012,0
EAS,2013,0
EAS,2014,0
EAS,2015,0
EAS,2016,0
EAS,2017,0
EAS,2018,0
EAS,2019,0
EAS,2020,0
EAP,1960,0
EAP,1961,0
EAP,1962,0
EAP,1963,0
EAP,1964,0
EAP,1965,0
EAP,1966,0
EAP,1967,0
EAP,1968,0
EAP,1969,0
EAP,1970,0
EAP,1971,0
EAP,1972,0
EAP,1973,0
EAP,1974,0
EAP,1975,0
EAP,1976,0
EAP,1977,0
EAP,1978,0
EAP,1979,0
EAP,1980,0
EAP,1981,0
EAP,1982,0
EAP,1983,0
EAP,1984,0
EAP,1985,0
EAP,1986,0
EAP,1987,0
EAP,1988,0
EAP,1989,0
EAP,1990,0
EAP,1991,0
EAP,1992,0
EAP,1993,0
EAP,1994,0
EAP,1995,0
EAP,1996,0
EAP,1997,0
EAP,1998,0
EAP,1999,0
EAP,2000,0
EAP,2001,0
EAP,2002,0
EAP,2003,0
EAP,2004,0
EAP,2005,0
EAP,2006,0
EAP,2007,0
EAP,2008,0
EAP,2009,0
EAP,2010,0
EAP,2011,0
EAP,2012,0
EAP,2013,293.3322661
EAP,2014,307.8742851
EAP,2015,316.8898943
EAP,2016,323.7652076
EAP,2017,319.7788966
EAP,2018,171.3268662
EAP,2019,0
EAP,2020,0
TEA,1960,0
TEA,1961,0
TEA,1962,0
TEA,1963,0
TEA,1964,0
TEA,1965,0
TEA,1966,0
TEA,1967,0
TEA,1968,0
TEA,1969,0
TEA,1970,0
TEA,1971,0
TEA,1972,0
TEA,1973,0
TEA,1974,0
TEA,1975,0
TEA,1976,0
TEA,1977,0
TEA,1978,0
TEA,1979,0
TEA,1980,0
TEA,1981,0
TEA,1982,0
TEA,1983,0
TEA,1984,0
TEA,1985,0
TEA,1986,0
TEA,1987,0
TEA,1988,0
TEA,1989,0
TEA,1990,0
TEA,1991,0
TEA,1992,0
TEA,1993,0
TEA,1994,0
TEA,1995,0
TEA,1996,0
TEA,1997,0
TEA,1998,0
TEA,1999,0
TEA,2000,0
TEA,2001,0
TEA,2002,0
TEA,2003,0
TEA,2004,0
TEA,2005,0
TEA,2006,0
TEA,2007,0
TEA,2008,0
TEA,2009,0
TEA,2010,0
TEA,2011,0
TEA,2012,0
TEA,2013,293.3322661
TEA,2014,307.8742851
TEA,2015,316.8898943
TEA,2016,323.7652076
TEA,2017,319.7788966
TEA,2018,171.3268662
TEA,2019,241.269686
TEA,2020,0
EMU,1960,0
EMU,1961,0
EMU,1962,0
EMU,1963,0
EMU,1964,0
EMU,1965,0
EMU,1966,0
EMU,1967,0
EMU,1968,0
EMU,1969,0
EMU,1970,0
EMU,1971,0
EMU,1972,0
EMU,1973,0
EMU,1974,0
EMU,1975,0
EMU,1976,0
EMU,1977,0
EMU,1978,0
EMU,1979,0
EMU,1980,0
EMU,1981,0
EMU,1982,0
EMU,1983,0
EMU,1984,0
EMU,1985,0
EMU,1986,0
EMU,1987,0
EMU,1988,0
EMU,1989,0
EMU,1990,0
EMU,1991,0
EMU,1992,0
EMU,1993,0
EMU,1994,0
EMU,1995,0
EMU,1996,0
EMU,1997,0
EMU,1998,0
EMU,1999,0
